book_title,book_price,book_url,image_url,published_date,category
Corporate Finance,65.70 ,https://www.bookdepository.com/Corporate-Finance-Hastings-Lyon/9781436598446?ref=grid-view&qid=1628102926123&sr=1-1884,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4365/9781436598446.jpg,02 Jun 2008,finance
Corporate Finance,117.08 ,https://www.bookdepository.com/Corporate-Finance-Sunil-Mahajan/9781108486965?ref=grid-view&qid=1628102926123&sr=1-1885,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1084/9781108486965.jpg,07 Jan 2021,finance
Public Finance,45.56 ,https://www.bookdepository.com/Public-Finance-Charles-Francis-Bastable/9781148910932?ref=grid-view&qid=1628102926123&sr=1-1886,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1489/9781148910932.jpg,20 Apr 2010,finance
Indian Finance,37.38 ,https://www.bookdepository.com/Indian-Finance-Henry-Fawcett/9781164287964?ref=grid-view&qid=1628102926123&sr=1-1887,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1642/9781164287964.jpg,10 Sep 2010,finance
Corporate Finance,54.64 ,https://www.bookdepository.com/Corporate-Finance-Hastings-Lyon/9781164460961?ref=grid-view&qid=1628102926123&sr=1-1888,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1644/9781164460961.jpg,10 Sep 2010,finance
Mathematical Finance,121.64 ,https://www.bookdepository.com/Mathematical-Finance-Mark-H-Davis/9781441928450?ref=grid-view&qid=1628102926123&sr=1-1889,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4419/9781441928450.jpg,03 Dec 2010,finance
Corporate Finance,20.09 ,https://www.bookdepository.com/Corporate-Finance-Lucky-Yona/9781452084763?ref=grid-view&qid=1628102926123&sr=1-1890,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4520/9781452084763.jpg,28 Sep 2010,finance
School Finance,26.31 ,https://www.bookdepository.com/School-Finance-United-States-Government-Accountability/9781240731169?ref=grid-view&qid=1628102928739&sr=1-1891,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/2407/9781240731169.jpg,01 Jan 2011,finance
Development Finance,94.05 ,https://www.bookdepository.com/Development-Finance-P-K-Rao/9783642072772?ref=grid-view&qid=1628102928739&sr=1-1892,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9783/6420/9783642072772.jpg,30 Nov 2010,finance
Behavioral Finance,72.66 ,https://www.bookdepository.com/Behavioral-Finance-Susanne-Voigt/9783836659529?ref=grid-view&qid=1628102928739&sr=1-1893,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9783/8366/9783836659529.jpg,14 Jul 2008,finance
Corporate Finance,70.44 ,https://www.bookdepository.com/Corporate-Finance-Stephen-Ross/9781265533199?ref=grid-view&qid=1628102928739&sr=1-1894,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/2655/9781265533199.jpg,11 Dec 2021,finance
Behavioural Finance,84.03 ,https://www.bookdepository.com/Behavioural-Finance-Cristina-Ortiz/9783844326314?ref=grid-view&qid=1628102928739&sr=1-1895,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9783/8443/9783844326314.jpg,12 Apr 2011,finance
Cyberschool Finance,63.08 ,https://www.bookdepository.com/Cyberschool-Finance-D-L-Bearden/9783838378299?ref=grid-view&qid=1628102928739&sr=1-1896,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9783/8383/9783838378299.jpg,05 Jul 2010,finance
Mathematical Finance,267.25 ,https://www.bookdepository.com/Mathematical-Finance-Jacques-Janssen/9781848210813?ref=grid-view&qid=1628102928739&sr=1-1897,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8482/9781848210813.jpg,03 Mar 2009,finance
Personal Finance,97.17 ,https://www.bookdepository.com/Personal-Finance-John-Mago/9781516587124?ref=grid-view&qid=1628102928739&sr=1-1898,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5165/9781516587124.jpg,30 Sep 2020,finance
Corporation Finance,35.83 ,https://www.bookdepository.com/Corporation-Finance-Edward-Sherwood-Mead/9781178355574?ref=grid-view&qid=1628102928739&sr=1-1899,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1783/9781178355574.jpg,04 Sep 2010,finance
Capturing Finance,90.83 ,https://www.bookdepository.com/Capturing-Finance-Carolyn-Hardin/9781478013389?ref=grid-view&qid=1628102928739&sr=1-1900,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4780/9781478013389.jpg,13 Aug 2021,finance
Islamic Finance,14.81 ,https://www.bookdepository.com/Islamic-Finance-Sarah-Kellerman/9798724923088?ref=grid-view&qid=1628102928739&sr=1-1901,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9798/7249/9798724923088.jpg,19 Mar 2021,finance
Corporate Finance,67.67 ,https://www.bookdepository.com/Corporate-Finance-Stefan-Cristian-Gherghina/9783036505701?ref=grid-view&qid=1628102928739&sr=1-1902,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9783/0365/9783036505701.jpg,18 May 2021,finance
Corporation Finance ......,31.25 ,https://www.bookdepository.com/Corporation-Finance-Hastings-Lyon/9781247420769?ref=grid-view&qid=1628102928739&sr=1-1903,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/2474/9781247420769.jpg,04 Oct 2011,finance
Finance locale,52.71 ,https://www.bookdepository.com/Finance-locale-Mushfig-Aliyev/9786203527278?ref=grid-view&qid=1628102928739&sr=1-1904,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9786/2035/9786203527278.jpg,24 Mar 2021,finance
Mission Finance,22.19 ,https://www.bookdepository.com/Mission-Finance-Mike-Hallinan/9781662906275?ref=grid-view&qid=1628102928739&sr=1-1905,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6629/9781662906275.jpg,04 May 2021,finance
Depraved Finance,51.93 ,https://www.bookdepository.com/Depraved-Finance-Robert-Fleming/9785518490680?ref=grid-view&qid=1628102928739&sr=1-1906,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9785/5184/9785518490680.jpg,21 Jun 2013,finance
Islamic Finance,54.79 ,https://www.bookdepository.com/Islamic-Finance-Tamer-ElGindi/9783659400421?ref=grid-view&qid=1628102928739&sr=1-1907,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9783/6594/9783659400421.jpg,07 Nov 2013,finance
Airport Finance,20.78 ,https://www.bookdepository.com/Airport-Finance-U-S-Government-Accountability-Office-G/9781289138660?ref=grid-view&qid=1628102928739&sr=1-1908,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/2891/9781289138660.jpg,27 Jun 2013,finance
Government Finance,58.59 ,https://www.bookdepository.com/Government-Finance-John-Fitzgerald-Due/9781258316099?ref=grid-view&qid=1628102928739&sr=1-1909,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/2583/9781258316099.jpg,28 Apr 2012,finance
Household Finance,106.14 ,https://www.bookdepository.com/Household-Finance-D-Chorafas/9781137299444?ref=grid-view&qid=1628102928739&sr=1-1910,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1372/9781137299444.jpg,12 Apr 2013,finance
Corporation Finance,58.71 ,https://www.bookdepository.com/Corporation-Finance-Richards-Clinton-Osborn/9781258638146?ref=grid-view&qid=1628102928739&sr=1-1911,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/2586/9781258638146.jpg,23 Mar 2013,finance
Finance compact,54.08 ,https://www.bookdepository.com/Finance-compact-Heinz-Zimmermann/9783038238027?ref=grid-view&qid=1628102928739&sr=1-1912,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9783/0382/9783038238027.jpg,01 Nov 2012,finance
Positive Finance,35.59 ,https://www.bookdepository.com/Positive-Finance-Herve-Guez/9781783534555?ref=grid-view&qid=1628102928739&sr=1-1913,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7835/9781783534555.jpg,17 Dec 2015,finance
Corporate Finance,17.16 ,https://www.bookdepository.com/Corporate-Finance-Pareshkumar-M-Thakor/9781512121858?ref=grid-view&qid=1628102928739&sr=1-1914,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5121/9781512121858.jpg,11 Apr 2015,finance
Frenzied Finance,35.22 ,https://www.bookdepository.com/Frenzied-Finance-Thomas-W-Lawson/9781298965639?ref=grid-view&qid=1628102928739&sr=1-1915,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/2989/9781298965639.jpg,22 Aug 2015,finance
International Finance,29.48 ,https://www.bookdepository.com/International-Finance-Hartley-Withers/9781298549341?ref=grid-view&qid=1628102928739&sr=1-1916,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/2985/9781298549341.jpg,08 Aug 2015,finance
Stochastic & Finance,49.79 ,https://www.bookdepository.com/Stochastic-Finance-Giandomenico-Rossano/9783639776102?ref=grid-view&qid=1628102928739&sr=1-1917,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9783/6397/9783639776102.jpg,07 Nov 2015,finance
Development Finance,160.50 ,https://www.bookdepository.com/Development-Finance-Nicholas-Biekpe/9783319541655?ref=grid-view&qid=1628102928739&sr=1-1918,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9783/3195/9783319541655.jpg,19 Sep 2017,finance
International Finance,11.61 ,https://www.bookdepository.com/International-Finance-Hartley-Withers/9781544633411?ref=grid-view&qid=1628102928739&sr=1-1919,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5446/9781544633411.jpg,16 Mar 2017,finance
Railroad Finance,25.00 ,https://www.bookdepository.com/Railroad-Finance-Frederick-Albert-1865-Cleveland/9781371848569?ref=grid-view&qid=1628102928739&sr=1-1920,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/3718/9781371848569.jpg,28 Aug 2016,finance
Corporation Finance,34.71 ,https://www.bookdepository.com/Corporation-Finance-Edward-Sherwood-Mead/9781361504222?ref=grid-view&qid=1628102930497&sr=1-1921,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/3615/9781361504222.jpg,25 Aug 2016,finance
Trust Finance,33.15 ,https://www.bookdepository.com/Trust-Finance-Edward-Sherwood-1874-Mead/9781371239121?ref=grid-view&qid=1628102930497&sr=1-1922,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/3712/9781371239121.jpg,27 Aug 2016,finance
Infrastructure Finance,170.34 ,https://www.bookdepository.com/Infrastructure-Finance-Martin-Blaiklock/9781787420830?ref=grid-view&qid=1628102930497&sr=1-1923,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7874/9781787420830.jpg,15 Sep 2017,finance
Stochastic Finance,84.59 ,https://www.bookdepository.com/Stochastic-Finance-Jan-Vecer/9781138116412?ref=grid-view&qid=1628102930497&sr=1-1924,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1381/9781138116412.jpg,14 Jun 2017,finance
International Finance,21.91 ,https://www.bookdepository.com/International-Finance-Hartley-Withers/9780649210169?ref=grid-view&qid=1628102930497&sr=1-1925,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/6492/9780649210169.jpg,27 May 2018,finance
Airline Finance,126.52 ,https://www.bookdepository.com/Airline-Finance-Peter-S-Morrell/9781138738300?ref=grid-view&qid=1628102930497&sr=1-1926,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1387/9781138738300.jpg,30 Nov 2017,finance
International Finance,18.45 ,https://www.bookdepository.com/International-Finance-Hartley-Withers/9781374836051?ref=grid-view&qid=1628102930497&sr=1-1927,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/3748/9781374836051.jpg,24 May 2017,finance
Public Finance,47.04 ,https://www.bookdepository.com/Public-Finance-Charles-Francis-Bastable/9781375520089?ref=grid-view&qid=1628102930497&sr=1-1928,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/3755/9781375520089.jpg,19 Aug 2017,finance
Public Finance,37.13 ,https://www.bookdepository.com/Public-Finance-Charles-Francis-Bastable/9781344723015?ref=grid-view&qid=1628102930497&sr=1-1929,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/3447/9781344723015.jpg,16 Oct 2015,finance
Personal Finance,333.81 ,https://www.bookdepository.com/Personal-Finance-Robert-Walker/9780077861728?ref=grid-view&qid=1628102930497&sr=1-1930,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0778/9780077861728.jpg,16 Jul 2016,finance
Corporation Finance,34.07 ,https://www.bookdepository.com/Corporation-Finance-William-H-B-1881-Lough/9781358071096?ref=grid-view&qid=1628102930497&sr=1-1931,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/3580/9781358071096.jpg,20 May 2016,finance
Trust Finance,33.15 ,https://www.bookdepository.com/Trust-Finance-Edward-Sherwood-Mead/9781347430453?ref=grid-view&qid=1628102930497&sr=1-1932,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/3474/9781347430453.jpg,05 Dec 2015,finance
War Finance,34.07 ,https://www.bookdepository.com/War-Finance-J-Shield-1850-1927-Nicholson/9781346864129?ref=grid-view&qid=1628102930497&sr=1-1933,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/3468/9781346864129.jpg,19 Nov 2015,finance
Trust Finance,33.15 ,https://www.bookdepository.com/Trust-Finance-Edward-Sherwood-Mead/9781355242369?ref=grid-view&qid=1628102930497&sr=1-1934,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/3552/9781355242369.jpg,02 May 2016,finance
Railroad Finance,34.07 ,https://www.bookdepository.com/Railroad-Finance-Frederick-Albert-Cleveland/9781355184560?ref=grid-view&qid=1628102930497&sr=1-1935,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/3551/9781355184560.jpg,02 May 2016,finance
Corporation Finance,34.07 ,https://www.bookdepository.com/Corporation-Finance-William-H-B-1881-Lough/9781355291657?ref=grid-view&qid=1628102930497&sr=1-1936,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/3552/9781355291657.jpg,03 May 2016,finance
High Finance,24.88 ,https://www.bookdepository.com/High-Finance-Otto-H-Kahn/9781341079788?ref=grid-view&qid=1628102930497&sr=1-1937,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/3410/9781341079788.jpg,01 Sep 2015,finance
Business Finance,36.82 ,https://www.bookdepository.com/Business-Finance-William-Henry-Lough/9781340777838?ref=grid-view&qid=1628102930497&sr=1-1938,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/3407/9781340777838.jpg,31 Aug 2015,finance
National Finance,32.23 ,https://www.bookdepository.com/National-Finance-John-Noble/9781342971845?ref=grid-view&qid=1628102930497&sr=1-1939,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/3429/9781342971845.jpg,17 Sep 2015,finance
Corporation Finance ...,31.31 ,https://www.bookdepository.com/Corporation-Finance-Hastings-Lyon/9781342471918?ref=grid-view&qid=1628102930497&sr=1-1940,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/3424/9781342471918.jpg,12 Sep 2015,finance
Frenzied Finance,35.24 ,https://www.bookdepository.com/Frenzied-Finance-Thomas-William-Lawson/9781345800654?ref=grid-view&qid=1628102930497&sr=1-1941,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/3458/9781345800654.jpg,02 Nov 2015,finance
Corporate Finance,34.24 ,https://www.bookdepository.com/Corporate-Finance-Narender-L-Ahuja/9788120351615?ref=grid-view&qid=1628102930497&sr=1-1942,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9788/1203/9788120351615.jpg,29 Feb 2016,finance
Church Finance,24.88 ,https://www.bookdepository.com/Church-Finance-W-Scott-1837-1897-Robertson/9781359340887?ref=grid-view&qid=1628102930497&sr=1-1943,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/3593/9781359340887.jpg,24 May 2016,finance
Finance Carbone,33.66 ,https://www.bookdepository.com/Finance-Carbone-Collectif/9786131553257?ref=grid-view&qid=1628102930497&sr=1-1944,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9786/1315/9786131553257.jpg,28 Feb 2018,finance
War Finance,967.82 ,https://www.bookdepository.com/War-Finance-Larry-Neal/9781852786632?ref=grid-view&qid=1628102930497&sr=1-1945,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8527/9781852786632.jpg,01 Dec 1994,finance
International Finance,750.87 ,https://www.bookdepository.com/International-Finance-Robert-Z-Aliber/9781858988665?ref=grid-view&qid=1628102930497&sr=1-1946,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8589/9781858988665.jpg,01 Mar 2001,finance
Islamic Finance,42.13 ,https://www.bookdepository.com/Islamic-Finance-Hans-Visser/9781800888388?ref=grid-view&qid=1628102930497&sr=1-1947,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8008/9781800888388.jpg,07 May 2021,finance
Basic Finance,13.38 ,https://www.bookdepository.com/Basic-Finance-Danna-Foard/9798714157608?ref=grid-view&qid=1628102930497&sr=1-1948,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9798/7141/9798714157608.jpg,26 Feb 2021,finance
Micro-Finance,74.69 ,https://www.bookdepository.com/Micro-Finance-Rahman-M-Zamanur/9783659468155?ref=grid-view&qid=1628102930497&sr=1-1949,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9783/6594/9783659468155.jpg,25 Aug 2014,finance
Church Finance,22.45 ,https://www.bookdepository.com/Church-Finance-Frederick-Agar/9781298357106?ref=grid-view&qid=1628102930497&sr=1-1950,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/2983/9781298357106.jpg,19 Feb 2015,finance
Municipal Finance,37.61 ,https://www.bookdepository.com/Municipal-Finance-Kakaza-Thembisa/9783659527982?ref=grid-view&qid=1628102932107&sr=1-1951,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9783/6595/9783659527982.jpg,14 Apr 2015,finance
Stochastic Finance,157.69 ,https://www.bookdepository.com/Stochastic-Finance-Albert-N-Shiryaev/9780387282626?ref=grid-view&qid=1628102932107&sr=1-1952,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3872/9780387282626.jpg,15 Dec 2005,finance
Development Finance,190.95 ,https://www.bookdepository.com/Development-Finance-Stephen-Spratt/9780415423182?ref=grid-view&qid=1628102932107&sr=1-1953,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4154/9780415423182.jpg,01 Jan 2009,finance
Quantitative Finance,146.43 ,https://www.bookdepository.com/Quantitative-Finance-T-Wake-Epps/9780470431993?ref=grid-view&qid=1628102932107&sr=1-1954,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4704/9780470431993.jpg,27 Mar 2009,finance
Mathematical Finance,106.26 ,https://www.bookdepository.com/Mathematical-Finance-M-J-Alhabeeb/9780470641842?ref=grid-view&qid=1628102932107&sr=1-1955,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4706/9780470641842.jpg,31 Aug 2012,finance
Personal Finance,0,https://www.bookdepository.com/Personal-Finance-E-Thomas-Garman/9780357131183?ref=grid-view&qid=1628102932107&sr=1-1956,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3571/9780357131183.jpg,15 Feb 2022,finance
American Finance,36.29 ,https://www.bookdepository.com/American-Finance-William-Ramage-Lawson/9780559863776?ref=grid-view&qid=1628102932107&sr=1-1957,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5598/9780559863776.jpg,09 Dec 2008,finance
Public Finance,19.37 ,https://www.bookdepository.com/Public-Finance-Me-Robinson/9781376823905?ref=grid-view&qid=1628102932107&sr=1-1958,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/3768/9781376823905.jpg,06 Feb 2018,finance
